SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029008	NHM Wien	Individum			Höllengebirge				01.07.1925		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029009	NHM Wien	Individum			Oberösterreich			M. Priesner			
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029010	NHM Wien	Individum			Umgebung Gmunden, Oberösterreich				01.07.1925		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029011	NHM Wien	Individum			Höllengebirge				01.07.1925		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029012	NHM Wien	Individum			Feuerkogel, Oberösterreich			Scheidl	14.08.1960		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029013	NHM Wien	Individum			Kassberg, Oberösterreich				08.1968		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029014	NHM Wien	Individum			Grünau im Almtal, Oberösterreich Kasberg unter Steinen			Baderle	07.09.1970		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029015	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029016	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029017	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029018	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029019	NHM Wien	Individum			Winzerbach, Niederösterreich			Scheidl	10.05.1970		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029020	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029021	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029022	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029023	NHM Wien	Individum			Zwölferhorn, St. Gilgen, Salzburg			R. Krügler	25.06.1979		
Pterostichus selmanni inexpectus	NHMW-ZOO-COL-0029024	NHM Wien	Individum			Großer Almkogel, Oberösterreich			Baderle	07.1962		
Amara alpicola	NHMW-ZOO-COL-0029025	NHM Wien	Individum			Zirbitzkogel, Steiermark			Ganglbauer	1890		
Amara alpicola	NHMW-ZOO-COL-0029026	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029027	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029028	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029029	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029030	NHM Wien	Individum			Tschaneck, Hohe Tauern			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029031	NHM Wien	Individum			Königstuhl Geb. hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029032	NHM Wien	Individum			Königstuhl Geb. hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029033	NHM Wien	Individum			Königstuhl Geb. hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029034	NHM Wien	Individum			Zirbitzkogel						
Amara alpicola	NHMW-ZOO-COL-0029035	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029036	NHM Wien	Individum			Pöllatal, Hohe Tauern hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029037	NHM Wien	Individum			Zirbitzkogel, Steiermark			Ganglbauer	1890		
Amara alpicola	NHMW-ZOO-COL-0029038	NHM Wien	Individum			Speikkogel, Stubalpe, Steiermark med.				6/14/1922		
Amara alpicola	NHMW-ZOO-COL-0029039	NHM Wien	Individum			Speikkogel, Stubalpe, Steiermark med.				6/14/1922		
Amara alpicola	NHMW-ZOO-COL-0029040	NHM Wien	Individum			Schiesseck, Niedere Tauern			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029041	NHM Wien	Individum			Zinken bei Sekkau						
Amara alpicola	NHMW-ZOO-COL-0029042	NHM Wien	Individum			Schiesseck, Niedere Tauern			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029043	NHM Wien	Individum			Schiesseck, Niedere Tauern			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029044	NHM Wien	Individum			Schiesseck, Niedere Tauern			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029045	NHM Wien	Individum			Schiesseck, Niedere Tauern			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029046	NHM Wien	Individum			Lungauer Kalkspitz			Holdhaus	1928		
Amara alpicola	NHMW-ZOO-COL-0029047	NHM Wien	Individum			Kilnprein, Nockgrupppe			Weißmandl			
Amara alpicola	NHMW-ZOO-COL-0029048	NHM Wien	Individum			Kilnprein, Nockgrupppe			Weißmandl			
Amara alpicola	NHMW-ZOO-COL-0029049	NHM Wien	Individum			Moschlitzen, Nockgruppe			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029050	NHM Wien	Individum			Moschlitzen, Nockgruppe			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029051	NHM Wien	Individum			Moschlitzen, Nockgruppe			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029052	NHM Wien	Individum			Rosennock, Nordkärnten			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029053	NHM Wien	Individum			Rosennock, Nordkärnten			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029054	NHM Wien	Individum			Prankerhöhe bei Muran			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029055	NHM Wien	Individum			Prankerhöhe bei Muran			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029056	NHM Wien	Individum			Prankerhöhe bei Muran			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029057	NHM Wien	Individum			Kolmnock, Nockgruppe			Szekessy			
Amara alpicola	NHMW-ZOO-COL-0029058	NHM Wien	Individum			Tappenkar, Salzburg			M. Leeder			
Amara alpicola	NHMW-ZOO-COL-0029059	NHM Wien	Individum			Murtörl, oberst. Murtal			M. Leeder			
Amara alpicola	NHMW-ZOO-COL-0029060	NHM Wien	Individum			Königstuhl			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029061	NHM Wien	Individum			Zirbitzkogel, Steiermark über Waldgrenze			Ing. Prock	07.1933		
Amara alpicola	NHMW-ZOO-COL-0029062	NHM Wien	Individum			Kaserhöhe bei Turrach			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029063	NHM Wien	Individum			Königstuhl			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029064	NHM Wien	Individum			Königstuhl			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029065	NHM Wien	Individum			Königstuhl hochalpin			Holdhaus			
Amara alpicola	NHMW-ZOO-COL-0029066	NHM Wien	Individum			Koralpe Alpes or.						
Amara cuniculina	NHMW-ZOO-COL-0029067	NHM Wien	Individum			Pyhrgass			Pinker	1892		
Amara cuniculina	NHMW-ZOO-COL-0029068	NHM Wien	Individum			Pyhrgass			Pinker	1892		
Amara cuniculina	NHMW-ZOO-COL-0029069	NHM Wien	Individum			Steiermark			T. Tarnisch			
Amara cuniculina	NHMW-ZOO-COL-0029070	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Amara cuniculina	NHMW-ZOO-COL-0029071	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1886		
Amara cuniculina	NHMW-ZOO-COL-0029072	NHM Wien	Individum			Hochschwab, Steiermark			Krauss	1892		
Amara cuniculina	NHMW-ZOO-COL-0029073	NHM Wien	Individum			Rax, Niederösterreich			Ganglbauer			
Amara cuniculina	NHMW-ZOO-COL-0029074	NHM Wien	Individum			Rax, Niederösterreich			Ganglbauer			
Amara cuniculina	NHMW-ZOO-COL-0029075	NHM Wien	Individum			Hoher Veitsch			Kühnelt			
Amara cuniculina	NHMW-ZOO-COL-0029076	NHM Wien	Individum			Gesäuse Alpen			Pinker	15.08.1897		
Amara cuniculina	NHMW-ZOO-COL-0029077	NHM Wien	Individum			Gesäuse Alpen			Pinker	15.08.1897		
Amara cuniculina	NHMW-ZOO-COL-0029078	NHM Wien	Individum			Bärndorf, Steiermark						
Amara cuniculina	NHMW-ZOO-COL-0029079	NHM Wien	Individum			Kaiserau, Steiermark			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029080	NHM Wien	Individum			Kalbling-Gatt. Steiermark			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029081	NHM Wien	Individum			Kaiserau, Steiermark			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029082	NHM Wien	Individum			Steiermark						
Amara cuniculina	NHMW-ZOO-COL-0029083	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Stolz	08.1904		
Amara cuniculina	NHMW-ZOO-COL-0029084	NHM Wien	Individum			Raxalpe, Niederösterreich						
Amara cuniculina	NHMW-ZOO-COL-0029085	NHM Wien	Individum			Hochzinödel			Pinker	1893		
Amara cuniculina	NHMW-ZOO-COL-0029086	NHM Wien	Individum			Gösseck			Meixner			
Amara cuniculina	NHMW-ZOO-COL-0029087	NHM Wien	Individum			Mitteralpe, Hochschwabgebiet, Steiermark			Ing. Kapp	20.07.1996		
Amara cuniculina	NHMW-ZOO-COL-0029088	NHM Wien	Individum			Sengsengebirge, Niederösterreich			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029089	NHM Wien	Individum			Totengebirge			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029090	NHM Wien	Individum			Voralpe, Steiermark			Moosbrugger			
Amara cuniculina	NHMW-ZOO-COL-0029091	NHM Wien	Individum			Ötscher, Niederösterreich				Hieke		
Amara cuniculina	NHMW-ZOO-COL-0029092	NHM Wien	Individum			Hohenwart			Pinker	Hieke		
Amara nobilis	NHMW-ZOO-COL-0029093	NHM Wien	Individum			Schneeberg, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029094	NHM Wien	Individum			Schneealpe, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029095	NHM Wien	Individum			Schneeberg, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029096	NHM Wien	Individum			Raxalpe, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029097	NHM Wien	Individum			Raxalpe, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029098	NHM Wien	Individum			Schneeberg			Ganglbauer	1889		
Amara nobilis	NHMW-ZOO-COL-0029099	NHM Wien	Individum			Schneeberg			Ganglbauer	1889		
Amara nobilis	NHMW-ZOO-COL-0029100	NHM Wien	Individum			Rax			Ganglbauer			
Amara nobilis	NHMW-ZOO-COL-0029101	NHM Wien	Individum			Schneeberg			Ganglbauer	1889		
Amara nobilis	NHMW-ZOO-COL-0029102	NHM Wien	Individum			Rax			Ganglbauer			
Amara nobilis	NHMW-ZOO-COL-0029103	NHM Wien	Individum			Rax			Penther			
Amara nobilis	NHMW-ZOO-COL-0029104	NHM Wien	Individum			Rax			Ganglbauer			
Amara nobilis	NHMW-ZOO-COL-0029105	NHM Wien	Individum			Rax			Ganglbauer			
Amara nobilis	NHMW-ZOO-COL-0029106	NHM Wien	Individum			Schneeberg, Niederösterreich						
Amara nobilis	NHMW-ZOO-COL-0029107	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Amara nobilis	NHMW-ZOO-COL-0029108	NHM Wien	Individum			Raxalpe, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029109	NHM Wien	Individum			Schneeberg			Ganglbauer	1884		
Amara nobilis	NHMW-ZOO-COL-0029110	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Amara nobilis	NHMW-ZOO-COL-0029111	NHM Wien	Individum			Rax			Ganglbauer			
Amara nobilis	NHMW-ZOO-COL-0029112	NHM Wien	Individum			Schneeberg, Niederösterreich						
Amara nobilis	NHMW-ZOO-COL-0029113	NHM Wien	2 Individuen			Schneeberg, Niederösterreich			Dr. Stolz	06.1895		
Amara nobilis	NHMW-ZOO-COL-0029114	NHM Wien	Individum			Schneeberg						
Amara nobilis	NHMW-ZOO-COL-0029115	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Amara nobilis	NHMW-ZOO-COL-0029116	NHM Wien	Individum			Raxalpe, Steiermark						
Amara nobilis	NHMW-ZOO-COL-0029117	NHM Wien	Individum									
Amara nobilis	NHMW-ZOO-COL-0029118	NHM Wien	Individum									
Amara nobilis	NHMW-ZOO-COL-0029119	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029120	NHM Wien	Individum			Meixner, Steiermark			K. Rinner			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029121	NHM Wien	2 Individuen			Hoher Nock, Alpen, Österreich			Petz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029122	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029123	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029124	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029125	NHM Wien	Individum			Hoher Nock, Alpen, Österreich			Petz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029126	NHM Wien	Individum			Schönberg, Totes Gebirge			H. Franz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029127	NHM Wien	Individum			Sengsengebirge			H. Franz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029128	NHM Wien	Individum			Sengsengebirge			H. Franz			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029129	NHM Wien	Individum			Schneeberg			E. Rumpf			
Otiorrynchus schaubergeri	NHMW-ZOO-COL-0029130	NHM Wien	Individum			Schneeberg			E. Rumpf			
Otiorrynchus nocturnus	NHMW-ZOO-COL-0029131	NHM Wien	Individum			Schönletten bei Aflenz						
Otiorrynchus nocturnus	NHMW-ZOO-COL-0029132	NHM Wien	Individum			Schönletten bei Aflenz						
Otiorrynchus nocturnus	NHMW-ZOO-COL-0029133	NHM Wien	Individum			Ruhpolding, Bayrische Alpen			H. Kulze	20.08.1936		
Otiorrynchus nocturnus	NHMW-ZOO-COL-0029134	NHM Wien	Individum			Trisselwand, Totes Gebirge, Steiermark bor.				03.08.1922		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029135	NHM Wien	Individum						Epplsh.			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029136	NHM Wien	Individum			Hoch-Lantsch, Steiermark						
Otiorrynchus pigrans	NHMW-ZOO-COL-0029137	NHM Wien	Individum			Kahr, Steiermark, alpin			Pran.	1916		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029138	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029139	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029140	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029141	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029142	NHM Wien	Individum			Rax			Ganglbauer			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029143	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029144	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029145	NHM Wien	Individuen			Steiermark bor.			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029146	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029147	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029148	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029149	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029150	NHM Wien	Individuen			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029151	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029152	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029153	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029154	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029155	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029156	NHM Wien	2 Individuen			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029157	NHM Wien	Individuen			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029158	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029159	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029160	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029161	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029162	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029163	NHM Wien	Individuen			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029164	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029165	NHM Wien	Individum			Schönletten bei Aflenz						
Otiorrynchus pigrans	NHMW-ZOO-COL-0029166	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus pigrans	NHMW-ZOO-COL-0029167	NHM Wien	Individum			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029168	NHM Wien	Individuen			Hochschwab, Steiermark			Spaeth			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029169	NHM Wien	Individum			Voralpe, Steiermark			Moosbrugger			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029170	NHM Wien	Individum			Kalbling-Gatt. Steiermark			Moosbrugger			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029171	NHM Wien	Individum			Schafberg, Salzburg						
Otiorrynchus pigrans	NHMW-ZOO-COL-0029172	NHM Wien	Individum			Tennengebirge			H. Franz			
Otiorrynchus pigrans	NHMW-ZOO-COL-0029173	NHM Wien	Individuen			Planspitze			Pinker			
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029174	NHM Wien	Individum			Steiermark						
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029175	NHM Wien	Individum			Steiermark						
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029176	NHM Wien	Individuen			Natterriegel, Steiermark			Pinker	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029177	NHM Wien	Individum			Natterriegel, Steiermark			Pinker	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029178	NHM Wien	Individum			Hochschwab, Steiermark						
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029179	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029180	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029181	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029182	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029183	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029184	NHM Wien	Individum			Hochschwab, Steiermark			Dr. Krauss	1893		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029185	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029186	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029187	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029188	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029189	NHM Wien	Individuen			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029190	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029191	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029192	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029193	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus punctifrons	NHMW-ZOO-COL-0029194	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029195	NHM Wien	Individum			Weizklamm, Steiermark			H. Franz			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029196	NHM Wien	Individum			Weizklamm, Steiermark			H. Franz			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029197	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029198	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029199	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029200	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029201	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029202	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029203	NHM Wien	Individum			Schneealm, Steiermark, bor.			Holdhaus			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029204	NHM Wien	Individum			Hohe Veitsch			Kühnelt			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029205	NHM Wien	Individuen			Hohe Veitsch			Kühnelt			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029206	NHM Wien	Individum			Hohe Veitsch			Kühnelt			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029207	NHM Wien	Individum			Schneeberg, Niederösterreich						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029208	NHM Wien	Individum			Hoch-Schneeberg				01.07.1894		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029209	NHM Wien	Individuen			Hoch-Schneeberg						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029210	NHM Wien	Individum			Hoch-Schneeberg						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029211	NHM Wien	2 Individuen			Hoch-Schneeberg						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029212	NHM Wien	Individum			Rax Alpe			Wingelmüller			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029213	NHM Wien	Individum			Schneeberg, Niederösterreich						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029214	NHM Wien	Individum			Schneeberg, Niederösterreich						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029215	NHM Wien	Individum			Pyrgass, Steiermark						
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029216	NHM Wien	Individum			Natterriegel, Steiermark			Pinker	1892		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029217	NHM Wien	Individum			Natterriegel, Steiermark			Pinker	1892		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029218	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029219	NHM Wien	Individuen			Rax			Ganglbauer			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029220	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029221	NHM Wien	Individum			Steiermark bor.			Dr. Krauss			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029222	NHM Wien	Individum			Hochschwab, Steiermark			Ganglbauer	1890		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029223	NHM Wien	Individuen			Hochlantsch			Ganglbauer	1891		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029224	NHM Wien	Individum			Steiermark			Epplsh.			
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029225	NHM Wien	Individum			Hochlantsch			Ganglbauer	1891		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029226	NHM Wien	Individum			Schneeberg			Ganglbauer	1889		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029227	NHM Wien	Individum			Schneeberg			Ganglbauer	1889		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029228	NHM Wien	Individum							1886		
Otiorrynchus picitarsis	NHMW-ZOO-COL-0029229	NHM Wien	Individum						Satorius	1876		
Tropiphorus styriacus	NHMW-ZOO-COL-0029230	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029231	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029232	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029233	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029234	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029235	NHM Wien	Individum						Ullr.			
Tropiphorus styriacus	NHMW-ZOO-COL-0029236	NHM Wien	Individum						Ullr.			
